https://www.zomato.com/bangalore/deja-vu-resto-bar-bannerghatta-road?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg2MDg5OTIiLCIxODU4MTA4OSIsIjE4NTI2Mjc5IiwiMTg3OTE0NjIiLDU0MTY1LCIxODYxMDM4MyIsMTgzNDYzNjUsNTMxMjUsMTg1NDgyOTMsIjE4NTM0Mzk2IiwiNTU0MTkiLCI1MjAwMiIsIjE4NjQ4MDM5IiwiMTg1MjMxMTgiLDU5ODQwXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==,Deja Vu Resto Bar
https://www.zomato.com/bangalore/arogya-ahaara-hsr?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg1ODEwODkiLCIxODUyNjI3OSIsIjE4NzkxNDYyIiwiNTQxNjUiLDE4NjEwMzgzLDE4MzQ2MzY1LDUzMTI1LDE4NTQ4MjkzLCIxODUzNDM5NiIsIjU1NDE5IiwiNTIwMDIiLCIxODY0ODAzOSIsIjE4NTIzMTE4Iiw1OTg0MCwiMTg2NzU0NTkiXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==,Arogya Ahaara
https://www.zomato.com/bangalore/restaurants/galitos?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14,Galito's
https://www.zomato.com/bangalore/restaurants/pasta-street?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14,Pasta Street
https://www.zomato.com/bangalore/restaurants/eat-fit?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14,eat.fit
https://www.zomato.com/bangalore/oota-bangalore-whitefield?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg2MTAzODMiLDE4MzQ2MzY1LDUzMTI1LDE4NTQ4MjkzLDE4NTM0Mzk2LCI1NTQxOSIsIjUyMDAyIiwiMTg2NDgwMzkiLCIxODUyMzExOCIsNTk4NDAsIjE4Njc1NDU5Iiw1ODU3NiwiMTg0MjYzODEiLCIxODI2MDA2MyIsIjE4MjAyOTkxIl0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=,Oota Bangalore
https://www.zomato.com/bangalore/yauatcha-mg-road?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsxODM0NjM2NSw1MzEyNSwxODU0ODI5MywiMTg1MzQzOTYiLDU1NDE5LCI1MjAwMiIsIjE4NjQ4MDM5IiwiMTg1MjMxMTgiLDU5ODQwLCIxODY3NTQ1OSIsNTg1NzYsIjE4NDI2MzgxIiwiMTgyNjAwNjMiLCIxODIwMjk5MSIsIjYxNTc5Il0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=,Yauatcha
https://www.zomato.com/bangalore/veena-stores-malleshwaram?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOls1MzEyNSwxODU0ODI5MywiMTg1MzQzOTYiLCI1NTQxOSIsNTIwMDIsIjE4NjQ4MDM5IiwiMTg1MjMxMTgiLDU5ODQwLCIxODY3NTQ1OSIsNTg1NzYsIjE4NDI2MzgxIiwiMTgyNjAwNjMiLCIxODIwMjk5MSIsIjYxNTc5IiwiMTg1NzMwMzMiXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==,Veena Stores
https://www.zomato.com/bangalore/the-rig-sarjapur-road?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsxODU0ODI5MywiMTg1MzQzOTYiLCI1NTQxOSIsIjUyMDAyIiwxODY0ODAzOSwiMTg1MjMxMTgiLDU5ODQwLCIxODY3NTQ1OSIsNTg1NzYsIjE4NDI2MzgxIiwiMTgyNjAwNjMiLCIxODIwMjk5MSIsIjYxNTc5IiwiMTg1NzMwMzMiLCIxODY5NzA5MyJdLCJ0IjoiQmVuZ2FsdXJ1JiMwMzk7cyBGaW5lc3QgIn19,THE RIG
https://www.zomato.com/bangalore/caf%C3%A9-felix-1-mg-road?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg1MzQzOTYiLCI1NTQxOSIsIjUyMDAyIiwiMTg2NDgwMzkiLDE4NTIzMTE4LDU5ODQwLCIxODY3NTQ1OSIsNTg1NzYsIjE4NDI2MzgxIiwiMTgyNjAwNjMiLCIxODIwMjk5MSIsIjYxNTc5IiwiMTg1NzMwMzMiLCIxODY5NzA5MyIsIjUwNDYyIl0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=,Café Felix
https://www.zomato.com/bangalore/restaurants/onesta?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14,Onesta
https://www.zomato.com/bangalore/shakes-theory-1-jayanagar-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiNTIwMDIiLCIxODY0ODAzOSIsIjE4NTIzMTE4Iiw1OTg0MCwxODY3NTQ1OSw1ODU3NiwiMTg0MjYzODEiLCIxODI2MDA2MyIsIjE4MjAyOTkxIiwiNjE1NzkiLCIxODU3MzAzMyIsIjE4Njk3MDkzIiwiNTA0NjIiLCIxODYwMzgyMiIsIjU0MzA5Il0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=,Shakes Theory
https://www.zomato.com/bangalore/restaurants/taaza-thindi?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14,Taaza Thindi
https://www.zomato.com/bangalore/brewklyn-microbrewery-1-kalyan-nagar?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg1MjMxMTgiLDU5ODQwLCIxODY3NTQ1OSIsNTg1NzYsMTg0MjYzODEsIjE4MjYwMDYzIiwiMTgyMDI5OTEiLCI2MTU3OSIsIjE4NTczMDMzIiwiMTg2OTcwOTMiLCI1MDQ2MiIsIjE4NjAzODIyIiwiNTQzMDkiLCIxODc3NTkzMCIsIjE4NzM0MDI1Il0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=,Brewklyn Microbrewery
https://www.zomato.com/bangalore/toast-tonic-richmond-road-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOls1OTg0MCwiMTg2NzU0NTkiLDU4NTc2LCIxODQyNjM4MSIsMTgyNjAwNjMsIjE4MjAyOTkxIiwiNjE1NzkiLCIxODU3MzAzMyIsIjE4Njk3MDkzIiwiNTA0NjIiLCIxODYwMzgyMiIsIjU0MzA5IiwiMTg3NzU5MzAiLCIxODczNDAyNSIsIjU0NTAzIl0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=,Toast &amp; Tonic
https://www.zomato.com/bangalore/3bs-buddies-bar-barbecues-marathahalli?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg2NzU0NTkiLDU4NTc2LCIxODQyNjM4MSIsIjE4MjYwMDYzIiwxODIwMjk5MSwiNjE1NzkiLCIxODU3MzAzMyIsIjE4Njk3MDkzIiwiNTA0NjIiLCIxODYwMzgyMiIsIjU0MzA5IiwiMTg3NzU5MzAiLCIxODczNDAyNSIsIjU0NTAzIiwiMTg2Mjg4OTciXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==,"3B's - Buddies, Bar &amp;..."
